REGION,Date,Basin,Transect,transect code,Land use,Forest degradation class,Point,Sampling Period,Time,Observer,Family,Genus,Species,Binomial,Auditory,Visual,BIRD team if different from Erika,Forest,AERIAL,Nocturnal,Waterbird
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,0,3,8:52,1,Columbidae,Columbina,passerina,Columbinapasserina,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,0,3,8:52,1,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,0,3,8:52,1,Furnariidae,Synallaxis,albescens,Synallaxisalbescens,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,0,3,8:52,1,Troglodytidae,Troglodytes,musculus,Troglodytesmusculus,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Columbidae,Columbina,passerina,Columbinapasserina,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Hirundinidae,Stelgidopteryx,ruficollis,Stelgidopteryxruficollis,n/r,n/r,,0,1,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Thraupidae,Tangara,episcopus,Tangaraepiscopus,n/r,n/r,,1,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Tyrannidae,Phaeomyias,murina,Phaeomyiasmurina,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,150,2,7:20,2,Tyrannidae,Pitangus,sulphuratus,Pitangussulphuratus,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,150,3,8:34,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,150,3,8:34,1,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,150,3,8:34,1,Hirundinidae,Progne,chalybea,Prognechalybea,n/r,n/r,,1,1,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,150,3,8:34,1,Hirundinidae,Stelgidopteryx,ruficollis,Stelgidopteryxruficollis,n/r,n/r,,0,1,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,150,3,8:34,1,Tyrannidae,Myiophobus,fasciatus,Myiophobusfasciatus,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,150,3,8:34,1,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Columbidae,Columbina,passerina,Columbinapasserina,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Furnariidae,Synallaxis,albescens,Synallaxisalbescens,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Thraupidae,Tachyphonus,rufus,Tachyphonusrufus,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Trochilidae,Polytmus,theresiae,Polytmustheresiae,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Troglodytidae,Troglodytes,musculus,Troglodytesmusculus,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Tyrannidae,Elaenia,flavogaster,Elaeniaflavogaster,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Tyrannidae,Myiophobus,fasciatus,Myiophobusfasciatus,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Tyrannidae,Phaeomyias,murina,Phaeomyiasmurina,n/r,n/r,,0,0,0,0
PGM,16/09/2010,547,14,547_14,Pasture,Pasture,300,2,7:39,2,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,300,3,8:13,1,Cathartidae,Coragyps,atratus,Coragypsatratus,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,300,3,8:13,1,Columbidae,Columbina,passerina,Columbinapasserina,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,300,3,8:13,1,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,300,3,8:13,1,Psittacidae,Ara,macao,Aramacao,n/r,n/r,,1,0,0,0
PGM,17/09/2010,547,14,547_14,Pasture,Pasture,300,3,8:13,1,Tyrannidae,Phaeomyias,murina,Phaeomyiasmurina,n/r,n/r,,0,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Accipitridae,Leucopternis,kuhli,Leucopterniskuhli,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Bucconidae,Bucco,capensis,Buccocapensis,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Bucconidae,Bucco,tamatia,Buccotamatia,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Caprimulgidae,Lurocalis,semitorquatus,Lurocalissemitorquatus,n/r,n/r,,1,1,1,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Cotingidae,Lipaugus,vociferans,Lipaugusvociferans,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Dendrocolaptidae,Dendrocincla,fuliginosa,Dendrocinclafuliginosa,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Dendrocolaptidae,Dendrocolaptes,certhia,Dendrocolaptescerthia,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Dendrocolaptidae,Lepidocolaptes,albolineatus,Lepidocolaptesalbolineatus,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Falconidae,Micrastur,mintoni,Micrasturmintoni,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Furnariidae,Automolus,paraensis,Automolusparaensis,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Furnariidae,Xenops,minutus,Xenopsminutus,n/r,n/r,,1,0,0,0
PGM,20/05/2011,549,1,549_1,Primary forest,Undisturbed,0,1,5:48,1,Galbulidae,Jacamerops,aureus,Jacameropsaureus,n/r,n/r,,1,0,0,0
