ID,Binomial,Group,Nrec,mtry,ntree,TP,FP,TN,FN,ROC,distriver,distroad,DPFpx,edgedist,edgels,edgepx,elevation,meanprecips,meantemps,MFls,SFAgepx,SFls,TSDls,UPFpx,method,Shape_Area,Shape_Area_scaled
358,Eugeniapatrisii,Trees,72,9,250,61,11,351,4,0.963815789473684,0,0.000865579707795776,0.00735382313070301,0.0981565208446152,0.00245356287633973,0.0135292925055972,0.00855227367477189,0.0131277384016061,0.0051795132218409,0.0731871867888232,0.0507014025766993,0.0281955830197514,1,0.274535392629557,SDM,8943142234471.48,0.78289210774956
359,Eugeniapolystachya,Trees,34,8,1050,30,4,149,1,0.975824175824176,0.00432298191799622,0.00603228694159054,0.0137151470806732,0.118782368347294,0.00715107638311405,0.0044413806341391,0.0187233624673161,0,0.0173033596979352,0.0450607872224326,0.0300874491719746,0.01198812283791,1,0.322296608612969,SDM,9432253705018.46,0.771072900785715
360,Eugeniapseudopsidium,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7044377084115.64,0.828775100971318
361,Eugeniaramiflora,Trees,14,14,1100,11,3,69,1,0.913715277777778,0.00927495738739403,0.000970601513155143,0.00452640544486662,0.0300472021029115,0.00618427616426445,0.00226363356836539,0.00891705207208177,0.00541102608255263,0,0.00663827906849225,0.0476767300539377,0.0278407171970196,1,0.0704067866867784,SDM,4061310350463.62,0.90085986126648
362,Eugeniastictopetala,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10680270052907.4,0.740915023904469
363,Eugeniastipitata,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7593597994918.91,0.815503370487476
364,Eugeniaumbelliflora,Trees,10,4,1100,7,3,50,0,0.974074074074074,0.000190089431056335,0.0657541281269905,0.142472223780285,0.338755183971614,0.0627508947900109,0.0564397067428631,0.0702006901906065,0.0349525935041335,0,0.435752938847961,0.0264669902892273,0.0623655661219994,1,0.747954023492724,SDM,3033188673785.82,0.925704060620628
365,Euphoniacayennensis,Birds,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,103.560803502461,0.921696530210958
366,Euphoniachrysopasta,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,447.870862069177,0.631225424835482
367,Euphoniarufiventris,Birds,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,351.384665178987,0.712624302291566
368,Euplassapinnata,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5816340362602.67,0.858450177195826
369,Euxylophoraparaensis,Trees,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5380000000000,0.868994188863581
370,Exostylesamazonica,Trees,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,3977684652503.12,0.902880646897587
371,Exotheadiphylla,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,477664062576.338,0.987457415632535
372,Farameacapillipes,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10467556284704.3,0.746055177431517
373,Farameacorymbosa,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10404627382367.4,0.747575832262809
374,Farameacrassifolia,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4953566664726.05,0.87929880069419
375,Farameaoccidentalis,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13785979457689.7,0.665866646520004
376,Farameasessilifolia,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10219651346953.8,0.752045713215426
377,Ferdinandusaelliptica,Trees,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9243666560115.52,0.77563004293132
378,Ferdinandusaparaensis,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4270000000000,0.895816949154187
379,Ficusgomelleira,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13600000000000,0.670360774819632
380,Ficusinsipida,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13000000000000,0.684859564165906
381,Ficusnymphaeifolia,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13530372802917.8,0.672043291591742
382,Florisugamellivora,Birds,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,664.436980524211,0.448523240425377
383,Formicariusanalis,Birds,32,12,100,30,2,159,1,0.9984,0.00665019192823807,0.00728153412658902,0.00793061448914695,0.0248367091298563,0.00730007927980496,0.00793061448914695,0.00783765422165671,0.00671519204385753,0.00979846081942957,0.0208904385822633,0,0.00746782669152195,1,0.23342747519836,SDM,468.063864747648,0.614189954442075
384,Formicariuscolma,Birds,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,573.474774038087,0.525261900850823
385,Forsteroniaaffinis,Trees,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8255913491116.13,0.799498749053915
386,Forsteroniaduckei,Trees,11,13,150,9,2,53,2,0.971296296296296,0.0254270810702621,0.0113420229353618,0,0.00883179644652194,0.0154943150943277,0.0123982384525239,0.0141039281075683,0.0139769732863773,0.0194885247903586,0.0092547398895414,0.0169295591121125,0.0386477287326857,1,0.279362742051189,SDM,4043346230778.31,0.901293957911661
387,Forsteroniagracilis,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6706624677603.99,0.836936769293333
388,Forsteroniaguyanensis,Trees,10,3,100,8,2,49,1,0.96,0.0627271015265718,0.0244301123117285,0.0367403982321206,0.906957838709681,0.112384781814177,0.0447069303083758,0.0496699004855024,0.019080687308194,0,0.324429176542198,0.0421281949118583,0.12422288743426,0.690436082828056,1,SDM,5182210627371.12,0.873773699611377
389,Forsteroniamollis,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,1086530693664.52,0.972744367258997
390,Fridericiachica,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,16000000000000,0.612365617434538
391,Fridericiacinnamomea,Trees,30,3,100,26,4,134,1,1,0.0169842542268904,0.173547894876756,0.0548253500996955,0.41121146656795,0.057350625706318,0.0021279066755129,0.0415506520660793,0.0236933609315615,0.014287434726316,0.187785065399125,0,0.0934036270935297,1,0.610264508084436,SDM,11491929106449.3,0.721301567840636
392,Fridericianigrescens,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10239587465900.2,0.75156396390045
393,Fridericiaprancei,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6244437143524.93,0.848105368785143
394,Fridericiapubescens,Trees,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,14817897950901.4,0.640930698427336
396,Fridericiatrailii,Trees,10,3,100,9,1,45,0,1,0.00771237099607574,0.0615376849465793,0.00190372006737914,0.188865173968264,0.0528360301571108,0.0315052660991534,0.0556515839037599,0.00734578946873402,0,0.284951550151631,0.017140181367437,0.0192201936362828,1,0.513220462449917,SDM,7348931956874.76,0.821415639397125
397,Fusaealongifolia,Trees,60,11,300,58,2,299,1,1,0.000657498555130367,0.00176761715533196,0.000772548059138341,0.0120484091606164,0.00128199905224855,0.00559820638142003,0.00109356194244022,0.00089784739526942,0,0.00581189767977337,0.00151556599934747,0.0010949366684259,1,0.152971995943539,SDM,12095532151844.1,0.706715712167389
398,Galbulacyanicollis,Birds,44,10,100,38,6,218,2,0.996215986394558,0.000162972790565216,0.0476680359340647,0.0677260034663724,0.03814082045281,0.00911209567460699,0.0352145141654846,0,0.00074403599951662,0.016882186947162,0.0796723665499367,0.00375400349489657,0.00878518544867412,1,0.129089754847243,SDM,221.445547574604,0.822245146013579
399,Galbuladea,Birds,36,3,300,34,2,160,0,0.997222222222222,0.00136352146640422,0.0468259466656877,0.00111914865113836,0.136554993421167,0.0489313301489944,0.00672071202750608,0.033370286677899,6.36577887027562E-05,0.00576975476787882,0.26668188615146,0,0.0205781713516826,1,0.284207166132623,SDM,484.472149580969,0.600347394475367
400,Galbularuficauda,Birds,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,633.199980499277,0.474875784302913
401,Galipeacongestiflora,Trees,13,10,150,7,6,63,2,0.899007936507937,0.144375171352717,0,0.104800057027919,1,0.223107986720511,0.0300609062894544,0.0494407876793167,0.0197853604547395,0.106302131173111,0.173012940535691,0.27879658076948,0.0521096189615664,0.487150294353562,0.819207328677559,SDM,5377016556997.84,0.869066282716272
402,Galipeatrifoliata,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11700000000000,0.716273607749499
403,Garciniamacrophylla,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13770582757595.7,0.666238702372155
404,Garciniamadruno,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,12865255207380.5,0.688115624772068
405,Geissospermumsericeum,Trees,38,14,300,31,7,189,1,0.956818181818182,0.000536815431716892,0.00735487711871037,0.00105950551271492,0.00295697264581989,0.00734560652983283,0.000890995375594101,0,0.0173918113896778,0.00943167173775895,0.00795122140876926,0.0778951999288458,0.0156415906405652,1,0.00696088987500437,SDM,7813091490214.92,0.810199387235519
406,Geonomamaxima,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8943142234471.48,0.78289210774956
407,Geotrygonmontana,Birds,25,14,400,20,5,123,2,0.948484848484848,0.00294669271812357,0.00629012410678804,0.0292431896720179,0.014049759253719,0.0393167234172866,0.00462531462307765,0.00710612898226059,0,0.00376127146827778,0.0369690948265251,0.0110502719148871,0.0127479944936629,1,0.280647088155104,SDM,1100.53454400632,0.0806172261674309
408,Glaucidiumhardyi,Birds,23,3,550,21,2,115,0,1,0,0.0568730895231309,0.0605276079674214,0.311197744157222,0.0306007704884415,0.00284725149918782,0.023294866585538,0.00519591370371622,0.00727631804218732,0.22796259835872,0.00350285651173027,0.0143003387760958,1,0.593689847100276,SDM,384.909302294074,0.684341833749497
409,Glaucishirsutus,Birds,45,5,200,27,18,222,3,0.954319865319865,0.00949058343076565,0.0200232930604231,0.0305343670229302,0.128249199920406,0.0567008023061503,0.00630838403072916,0.00830203156564816,0,0.00848473828270217,0.258663301711474,0.165830485268137,0.206385867311721,1,0.367316279577554,SDM,642.817164935808,0.466762416353374
410,Glycydendronamazonicum,Trees,20,3,150,17,3,99,1,0.99,0.00830362891658832,0.0427851642380761,0.0183407176160614,0.3177672169806,0.0714684859791421,0,0.0673130973704238,0.0169525711206717,0.0238297333895973,0.19625691904606,0.0140943353460299,0.0622567815425645,1,0.490478148861904,SDM,8943142234471.48,0.78289210774956
411,Glyphorynchusspirurus,Birds,141,8,1750,111,30,700,5,0.962579813643474,0.00059505051759953,0.0266049010870782,0.0213191587730505,0.195980760095764,0.020758969091768,0,0.00326363213883498,0.00323765794337362,0.0435492151638337,0.156708761877247,0.0537186710911853,0.0473316571936847,1,0.223322495906827,SDM,603.523606223816,0.499911733804978
412,Gnetumschwackeanum,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5878512318652.74,0.8569478137058
413,Gouaniacornifolia,Trees,13,4,100,7,6,63,2,0.9328125,0,0.0143551899895767,0.0349251124620801,0.328985594397549,0.0979573781300919,0.0757517998292705,0.0386359246822745,0.031308864140938,0.038440588252022,0.16425916090401,0.0256031463973658,0.144263182541205,1,0.29332713228994,SDM,6030000000000,0.853287167071784
414,Gouaniapyrifolia,Trees,12,4,150,9,3,60,0,0.903571428571429,0.018103316161691,0.0174388869869062,0.0435906478546604,0.115665820709873,0.112085771578742,0.0127075723164982,0.045967831103808,0.0018594498589719,0,0.14859728254185,0.0455005773044954,0.111560594168937,1,0.363432971246367,SDM,3830000000000,0.906449394674787
415,Goupiaglabra,Trees,54,4,150,45,9,270,0,0.985859945830184,0,0.0216474453470322,0.0466135891983555,0.311906903768681,0.0942113381825843,0.00600530415969813,0.0141431137143034,0.0170815267015337,0.0259195452200182,0.191751822449442,0.0281594405189248,0.0530946299469832,1,0.186604592983151,SDM,11900000000000,0.711440677967407
416,Grallariavaria,Birds,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,271.424231140899,0.78008151152336
417,Granatelluspelzelni,Birds,32,3,150,27,5,154,1,0.998979591836735,0.02133177456325,0.0281215115108432,0.042508680899771,0.261445641315267,0.0378693141193955,0.0116451797058253,0.012490909216018,0,0.0223088738572805,0.189350822083866,0.00174855939614057,0.0218323667115046,1,0.38108411100401,SDM,283.597980808185,0.76981134242885
418,Griseotyrannusaurantioatrocristatus,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,806.78289986599,0.328435617342233
419,Guapiraopposita,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13200000000000,0.680026634383814
420,Guapiravenosa,Trees,49,6,1000,43,6,228,2,0.994074074074074,0.00359048621794365,0.0110190635287523,0.0213308155533063,0.108444235961521,0.046849070156336,0.0165934785839456,0,0.00317584712810392,0.0242147134964506,0.13806199065931,0.00837123986066166,0.01745773193423,1,0.233347735527725,SDM,5377016556997.84,0.869066282716272
421,Guareacarinata,Trees,54,3,200,48,6,245,0,0.996915032679739,0,0.0463912314904887,0.0324601189956802,0.298269574883714,0.0290103357772163,0.0385064668299146,0.0139128599050449,0.00399993327360567,0.0288253511172891,0.284322839622882,0.022173209584045,0.0353384306815901,1,0.685349579711914,SDM,8554430855052.59,0.792285181760716
422,Guareagrandifolia,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,15675147701485.1,0.620215559175905
423,Guareaguidonia,Trees,13,6,300,9,4,58,2,0.968253968253968,0.00555918080198432,0.00736052863745568,0.0705398432972639,0.323965195701503,0.0149609790726885,0,0.0417095241114816,0.0111747401134886,0.0581211272257492,0.183402055819978,0.0163950815014975,0.0344524618855243,1,0.772624467676163,SDM,15675147701485.1,0.620215559175905
424,Guareakunthiana,Trees,28,10,750,25,3,134,1,0.988636363636364,0.00394024784334037,0.00279994475358149,0.00805219987445684,0.00975662700186983,0.00194385055775272,0.000193866445318785,0.00108863944988228,0,0.00289503054063889,0.0141901907125857,0.00382509248529343,0.00401304575304785,1,0.587990540292571,SDM,15363443787143.8,0.627747774829977
425,Guareamacrophylla,Trees,40,11,250,35,5,195,0,0.9796875,0.0123202031821238,0.0055367238709075,0.0458765686194968,0.0943692750890846,0.0277749986194052,0.00935166078056295,0.0157387438084931,0,0.0121726303250964,0.0507482338938368,0.00300219270120295,0.00427708549567184,1,0.303195566881897,SDM,15400000000000,0.626864406780811
426,Guareaseptentrionalis,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10683995666086.2,0.740824995770027
427,Guareasilvatica,Trees,23,9,650,22,1,115,0,0.996296296296296,0.0117183371839071,0.00563505656307527,0.00659593370470349,0.0169453510256488,0.00283188750140234,0.000905784785277094,0,0.00206839724756179,0.000756632038742013,0.0181991886331526,0.000902308417155854,0.00147457269829083,1,0.157045334170806,SDM,9400961709986.25,0.771829060859376
428,GuatteriaPoeppigiana,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,12100000000000,0.706607748185316
429,Guatteriablepharophylla,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11000000000000,0.733188861986818
430,Guatteriaboliviana,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9113235470827.73,0.778781864410968
431,Guatteriacryandra,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,3832666387818.55,0.906384962349293
432,Guatteriaguianensis,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8198732747408.27,0.800880501650055
433,Guatteriaolivacea,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,12095532151844.1,0.706715712167389
434,Guatteriaparaensis,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10200000000000,0.752520581115183
435,Guatteriapoeppigiana,Trees,157,4,500,126,31,781,4,0.959841820987654,0,0.0195261859283739,0.0308181074210355,0.333838699945893,0.0443721213582877,0.0103053098519101,0.0153390663280771,0.00893390481442382,0.0631082945668424,0.20576038442828,0.0730362599896164,0.0667366458821453,1,0.38581253893534,SDM,12095532151844.1,0.706715712167389
436,Guatteriavillosissima,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,2468524792688.57,0.939348965059759
437,Gustaviahexapetala,Trees,30,12,100,21,9,149,1,0.968696581196581,0,0.0467691678909925,0.0236125305209369,0.200238861732822,0.00359875088963783,0.0508151512031421,0.0231166281463162,0.0482232482273821,0.0240221241265315,0.102130884843084,0.0274633474985468,0.0170969713957105,1,0.38274358165802,SDM,10303277044914.3,0.750024927584319
438,Gustavialongepetiolata,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,3832666387818.55,0.906384962349293
439,Habiarubica,Birds,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,424.961722918518,0.650552315835975
440,Haematoderusmilitaris,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,84.9112221386572,0.937429920446737
441,Handroanthusimpetiginosus,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,15000000000000,0.636530266344994
442,Handroanthusserratifolius,Trees,38,6,250,19,19,177,8,0.871730158730159,0,0.0484715562237975,0.150152399880055,0.361339856219153,0.0331755793556043,0.0231589692973853,0.035150085514419,0.0502568951171237,0.0107937619224388,0.283160654951066,0.198534231506433,0.36187991485616,1,0.47750060963515,SDM,13354327192586.1,0.676297371957635
443,Heisteriaacuminata,Trees,25,13,600,22,3,125,0,0.993939393939394,0.00558894943594221,0.00563598008819836,0,0.0292738903718704,0.00260126380205904,0.0340284501096788,0.0169571665939846,0.0046496069368773,0.0240478394567421,0.011901249823015,0.0151713462646037,0.0171548097742094,1,0.092264980781086,SDM,10474002653913.3,0.745899403182835
444,Heisteriabarbata,Trees,17,3,1450,14,3,85,0,0.995454545454545,0,0.0113946238178613,0.00751913547861747,0.396516353590387,0.183171177562463,0.0354026485717562,0.0135854742358335,0.0134050354546443,0.0329774900552995,0.238042977773215,0.0653511133178758,0.0632179321608342,1,0.445944071540063,SDM,8861048243605.5,0.784875880216494
445,Helicostylispedunculata,Trees,21,5,100,18,3,105,0,0.998148148148148,0.0294746311306223,0.00908750255976874,0.0305204231777357,0.307029353543136,0.0986753768717689,0.0599565558760057,0,0.0037880810599974,0.0205713056328536,0.141172272119371,0.0453974392555624,0.018828332039189,1,0.607462028814393,SDM,8137874891345.57,0.802351110375253
446,Helicostylisscabra,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9150922349883.43,0.777871174210056
447,Helicostylistomentosa,Trees,55,4,200,50,5,275,0,0.983040935672515,0.00134721887100596,0.0246026787051499,0.0139956192116769,0.140119716420489,0.12646628898165,0.00723470373457377,0.00431981523025445,0,0.0135275174668699,0.166276025903727,0.0134322327709555,0.0186420189117819,1,0.319487397670835,SDM,13094237415588.9,0.682582350103971
448,Hemithraupisguira,Birds,32,11,850,21,11,158,2,0.970659722222222,0.00184015372421403,0.0831775454964194,0.321056552355594,0.146631125134185,0.013001099799731,0,0.0149658135364198,0.00289189969136238,0.0100142930640557,0.0335183581392663,0.00240674547769455,0.00810031407562723,1,0.139993556455843,SDM,780.227058422085,0.35083898438442
449,Hemitriccusminimus,Birds,11,14,600,7,4,55,0,0.911111111111111,0.0142452455146947,0.0118838420563081,0.0377916625670254,0.0318596470741515,0.0526922135279836,0,0.0186837248552554,0.00971297064466488,0.0114418355397564,0.0288649552495864,0.0233652345020955,0.0312535234422609,1,0.0643322330658881,SDM,202.89264277713,0.837896976770083
450,Hernandiaguianensis,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5190000000000,0.873585472156567
451,Herpsilochmusrufimarginatus,Birds,72,6,100,67,5,360,0,0.989473684210526,0.00898297253749318,0.0197819599404622,0.0235710744420522,0.108741254514397,0.0139315945801462,0.00153467290907942,0.0213730596118532,0,0.0118653223993004,0.0629363302763415,0.0199156023002942,0.00882291864472005,1,0.217179164072056,SDM,233.674721897897,0.811928218886026
452,Heteropterysorinocensis,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11100000000000,0.730772397095772
453,Heveaguianensis,Trees,24,8,400,23,1,119,1,1,0.0072690352929927,0.0019210354764051,0.00158965683314844,0.0401362172357594,0.00493418899744092,0.000186309540170252,0.00059149101148499,0.000230350129103695,0,0.0273553285016425,0.0097818363536038,0.0190806698952805,1,0.13935014244503,SDM,8943142234471.48,0.78289210774956
454,Himatanthussucuuba,Trees,38,14,1650,27,11,181,4,0.906172839506173,0.0238262258537792,0.023489886507893,0.0173882208003259,0.0350270442296666,0.0260649227820272,0.0193690959284197,0.0174596194123541,0,0.0118031984497795,0.029455132831433,0.145500132469958,0.0202436912363933,1,0.27392629456896,SDM,13094237415588.9,0.682582350103971
455,Hippocrateavolubilis,Trees,36,4,150,31,5,179,1,0.987301587301587,0.00795377930309112,0.00611340106773634,0.0320778923359625,0.320434961354027,0.0292982294357322,0.0376218390817308,0.0291066755909524,0.00805600469424224,0,0.11121480529596,0.0229995557636722,0.0397827364829606,1,0.735929527499562,SDM,18612997837043.5,0.5492234420986
