"Region","Catchment","Transect","Transectcode","Group","Binomial","UTM_X","UTM_Y","Longitude","Latitude","LU_FT_Code"
"STM","363","7","363_7","Birds","Trogonviridis",726636,9632799,-54.9603092231649,-3.32003100120141,"PFund"
"STM","363","8","363_8","Birds","Trogonviridis",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"STM","399","5","399_5","Birds","Trogonviridis",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","399","6","399_6","Birds","Trogonviridis",739760,9615664,-54.8419058078501,-3.47468877671095,"PFlog"
"STM","69","11","69_11","Birds","Trogonviridis",758995,9715296,-54.6707865025916,-2.57364943438829,"PFlogbur"
"STM","69","2","69_2","Birds","Trogonviridis",756592,9717559,-54.6924221629905,-2.55323198029939,"SFold"
"STM","81","11","81_11","Birds","Trogonviridis",777953,9707254,-54.5002537028544,-2.64601229254577,"SFold"
"STM","81","15","81_15","Birds","Trogonviridis",781706,9705956,-54.4664995842736,-2.65767507159097,"PFlog"
"STM","81","2","81_2","Birds","Trogonviridis",773838,9709315,-54.5372750862926,-2.62745792046189,"PFlogbur"
"STM","81","7","81_7","Birds","Trogonviridis",775833,9713039,-54.5194106367241,-2.59376252774754,"SFold"
"STM","81","9","81_9","Birds","Trogonviridis",773766,9712153,-54.537972238125,-2.6018073243236,"PFlogbur"
"STM","99","10","99_10","Birds","Trogonviridis",763630,9705083,-54.6289527288012,-2.66589087060144,"SFinter"
"STM","99","6","99_6","Birds","Trogonviridis",761980,9702007,-54.6437309120697,-2.69372474480995,"SFold"
"STM","99","7","99_7","Birds","Trogonviridis",759616,9704334,-54.6650209169254,-2.67273084545674,"SFold"
"STM","99","8","99_8","Birds","Trogonviridis",763947,9701216,-54.6260358610169,-2.70084031420947,"SFinter"
"STM","ExtraSTM","1","ExtraSTM_1","Birds","Trogonviridis",725675,9675624,-54.9696992948288,-2.93285420328746,"PFund"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Trogonviridis",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"PGM","235","1","235_1","Trees","Trymatococcusamazonicus",244197.58,9658355.38,-47.3015333959829,-3.0884306623458,"PFlog"
"PGM","549","2","549_2","Trees","Trymatococcusamazonicus",109977.9,9582297.19,-48.5103943143843,-3.77191579985291,"PFund"
"STM","112","3","112_3","Trees","Trymatococcusamazonicus",781090,9695965,-54.4718489380293,-2.74798761151822,"SFold"
"STM","125","10","125_10","Trees","Trymatococcusamazonicus",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","129","10","129_10","Trees","Trymatococcusamazonicus",747189,9698470,-54.7766346007917,-2.72595140394371,"PFlogbur"
"STM","129","3","129_3","Trees","Trymatococcusamazonicus",747562,9694642,-54.7732172738082,-2.76055116624366,"PFlogbur"
"STM","261","6","261_6","Trees","Trymatococcusamazonicus",723844,9667206,-54.9860271641535,-3.00899498554297,"PFlog"
"STM","261","8","261_8","Trees","Trymatococcusamazonicus",721050,9665034,-55.0111194040393,-3.02867962755524,"PFund"
"STM","307","1","307_1","Trees","Trymatococcusamazonicus",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","363","2","363_2","Trees","Trymatococcusamazonicus",727196,9636742,-54.9553444095833,-3.28437104078331,"PFbur"
"STM","363","5","363_5","Trees","Trymatococcusamazonicus",723984,9630941,-54.9841326695962,-3.3368790345185,"PFund"
"STM","ExtraSTM","1","ExtraSTM_1","Trees","Trymatococcusamazonicus",725675,9675624,-54.9696992948288,-2.93285420328746,"PFund"
"STM","ExtraSTM","2","ExtraSTM_2","Trees","Trymatococcusamazonicus",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"PGM","245","9","245_9","Birds","Turdusalbicollis",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"STM","363","6","363_6","Birds","Turdusalbicollis",727125,9631039,-54.9558773731694,-3.33593440572094,"PFund"
"STM","363","8","363_8","Birds","Turdusalbicollis",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"PGM","245","4","245_4","Birds","Turdusfumigatus",296858.86,9654261.86,-46.8279706237874,-3.12637090186904,"PFlog"
"PGM","549","10","549_10","Birds","Turdusfumigatus",108282.58,9582008.95,-48.5256441202145,-3.77445660276414,"PFund"
"STM","399","6","399_6","Birds","Turdusfumigatus",739760,9615664,-54.8419058078501,-3.47468877671095,"PFlog"
"STM","ExtraSTM","2","ExtraSTM_2","Birds","Turdusfumigatus",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"PGM","100","5","100_5","Birds","Tyranneutesstolzmanni",181103.12,9694343.75,-47.86795535461,-2.76186491865803,"PFlog"
"PGM","100","6","100_6","Birds","Tyranneutesstolzmanni",180076.74,9697831.08,-47.8771026929851,-2.73033229146818,"PFlogbur"
"PGM","142","3","142_3","Birds","Tyranneutesstolzmanni",203755.18,9675551.61,-47.6647814652085,-2.93217064228016,"PFlog"
"PGM","142","4","142_4","Birds","Tyranneutesstolzmanni",202683.01,9677747.91,-47.6743717803243,-2.91229922205482,"PFlogbur"
"PGM","147","5","147_5","Birds","Tyranneutesstolzmanni",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","245","2","245_2","Birds","Tyranneutesstolzmanni",296712.5,9655903.23,-46.8292615393853,-3.11152666792651,"PFlog"
"PGM","269","1","269_1","Birds","Tyranneutesstolzmanni",210197.65,9649157.65,-47.6074461614775,-3.1708465694406,"PFlogbur"
"PGM","269","11","269_11","Birds","Tyranneutesstolzmanni",211926.74,9640545.44,-47.5920960095455,-3.24872047972924,"PFlog"
"PGM","269","4","269_4","Birds","Tyranneutesstolzmanni",208913.01,9643534.5,-47.6191253244645,-3.22163657620656,"PFlog"
"PGM","269","7","269_7","Birds","Tyranneutesstolzmanni",211408.52,9643784.91,-47.5966812271593,-3.21943118395687,"PFlog"
"PGM","269","8","269_8","Birds","Tyranneutesstolzmanni",211456.03,9642036.06,-47.5962941817293,-3.23523781877465,"PFlogbur"
"PGM","274","7","274_7","Birds","Tyranneutesstolzmanni",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","315","3","315_3","Birds","Tyranneutesstolzmanni",218455.91,9634932.64,-47.5335129136189,-3.29959929635205,"PFlogbur"
"PGM","342","1","342_1","Birds","Tyranneutesstolzmanni",146505.4,9632415.6,-48.1804386272693,-3.32046878448726,"PFlog"
"PGM","342","10","342_10","Birds","Tyranneutesstolzmanni",148061.87,9634925.33,-48.1663772552795,-3.29784327766982,"SFinter"
"PGM","342","12","342_12","Birds","Tyranneutesstolzmanni",149306.72,9633946.66,-48.1552167623227,-3.30671952844179,"SFold"
"PGM","342","4","342_4","Birds","Tyranneutesstolzmanni",151430.31,9636713.12,-48.1360516886569,-3.28178987228917,"PFlog"
"PGM","342","5","342_5","Birds","Tyranneutesstolzmanni",151357.12,9638323.6,-48.1366641992676,-3.26723973246348,"PFlog"
"PGM","342","6","342_6","Birds","Tyranneutesstolzmanni",149592.33,9638774.9,-48.1525127656144,-3.2631131161785,"PFlog"
"PGM","342","7","342_7","Birds","Tyranneutesstolzmanni",144692.07,9632682.16,-48.1967285990671,-3.3180081385899,"PFlog"
"PGM","342","8","342_8","Birds","Tyranneutesstolzmanni",151487.02,9634929.69,-48.13559238057,-3.29790187904043,"PFlog"
"PGM","342","9","342_9","Birds","Tyranneutesstolzmanni",146653.86,9637592.21,-48.1789556747267,-3.27371279345682,"PFlogbur"
"PGM","369","10","369_10","Birds","Tyranneutesstolzmanni",187532.32,9628107.55,-47.8117436631337,-3.36052036065505,"PFlog"
"PGM","369","8","369_8","Birds","Tyranneutesstolzmanni",191294.27,9628360.27,-47.7779122128613,-3.35833398697347,"PFlog"
"PGM","423","6","423_6","Birds","Tyranneutesstolzmanni",231284.73,9616366.91,-47.4185581686549,-3.46770139232173,"PFlogbur"
"PGM","423","7","423_7","Birds","Tyranneutesstolzmanni",219705.29,9613536.32,-47.5227797850028,-3.49301155734559,"PFlog"
"PGM","44","5","44_5","Birds","Tyranneutesstolzmanni",280518.35,9717989.21,-46.9739763253536,-2.54990090225666,"PFlogbur"
"PGM","44","6","44_6","Birds","Tyranneutesstolzmanni",282338.73,9712753.47,-46.9576828724518,-2.59726662742648,"PFlogbur"
"PGM","443","1","443_1","Birds","Tyranneutesstolzmanni",271598.88,9620279.03,-47.0558078649278,-3.43319272369048,"PFlogbur"
"PGM","443","2","443_2","Birds","Tyranneutesstolzmanni",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"PGM","547","1","547_1","Birds","Tyranneutesstolzmanni",162537.48,9587906.15,-48.0376397820466,-3.72303071982279,"PFlog"
"PGM","547","2","547_2","Birds","Tyranneutesstolzmanni",159361.2,9588713.93,-48.0661780883495,-3.71563397969239,"PFlog"
"PGM","547","5","547_5","Birds","Tyranneutesstolzmanni",159354.15,9590353.31,-48.0661904115053,-3.70082377128345,"PFlog"
"PGM","549","1","549_1","Birds","Tyranneutesstolzmanni",107391.87,9580414.01,-48.5337090645471,-3.78882561947277,"PFund"
"PGM","549","10","549_10","Birds","Tyranneutesstolzmanni",108282.58,9582008.95,-48.5256441202145,-3.77445660276414,"PFund"
"PGM","549","2","549_2","Birds","Tyranneutesstolzmanni",109977.9,9582297.19,-48.5103943143843,-3.77191579985291,"PFund"
"PGM","549","3","549_3","Birds","Tyranneutesstolzmanni",111434.96,9586797.52,-48.4971347720488,-3.73133097801923,"PFund"
"PGM","549","4","549_4","Birds","Tyranneutesstolzmanni",108126.06,9586016.21,-48.5269056233783,-3.73826661873539,"PFlog"
"PGM","549","5","549_5","Birds","Tyranneutesstolzmanni",107265.43,9584625.46,-48.5346918891128,-3.75079327307192,"PFund"
"PGM","549","6","549_6","Birds","Tyranneutesstolzmanni",112806.91,9585887.45,-48.4848349238424,-3.73959817551694,"PFund"
"PGM","549","8","549_8","Birds","Tyranneutesstolzmanni",109967.09,9586294.85,-48.5103471587414,-3.73581719241879,"PFund"
"PGM","549","9","549_9","Birds","Tyranneutesstolzmanni",106837.24,9587101.22,-48.5384509830948,-3.72842260642165,"PFlog"
"STM","103","1","103_1","Birds","Tyranneutesstolzmanni",730352,9705652,-54.9281173748277,-2.66128930669085,"AP"
"STM","103","3","103_3","Birds","Tyranneutesstolzmanni",729758,9703154,-54.933419932271,-2.6838832150894,"SFold"
"STM","103","7","103_7","Birds","Tyranneutesstolzmanni",729736,9709990,-54.9337203648732,-2.62207793046384,"AP"
"STM","103","8","103_8","Birds","Tyranneutesstolzmanni",736485,9708157,-54.8730185009334,-2.63854761233359,"SFold"
"STM","112","6","112_6","Birds","Tyranneutesstolzmanni",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","112","8","112_8","Birds","Tyranneutesstolzmanni",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","125","10","125_10","Birds","Tyranneutesstolzmanni",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","125","9","125_9","Birds","Tyranneutesstolzmanni",770348,9689782,-54.5682895357699,-2.80407673563088,"PFlog"
"STM","129","5","129_5","Birds","Tyranneutesstolzmanni",750316,9699748,-54.7485444487856,-2.71434565716149,"PFlogbur"
"STM","157","1","157_1","Birds","Tyranneutesstolzmanni",784055,9687461,-54.445033375971,-2.82479012488384,"SFold"
"STM","157","4","157_4","Birds","Tyranneutesstolzmanni",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","157","5","157_5","Birds","Tyranneutesstolzmanni",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","157","6","157_6","Birds","Tyranneutesstolzmanni",775800,9689360,-54.5192727750141,-2.80778759774332,"PFlog"
"STM","157","8","157_8","Birds","Tyranneutesstolzmanni",777468,9689932,-54.5042901962794,-2.80258550773461,"SFold"
"STM","160","10","160_10","Birds","Tyranneutesstolzmanni",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","160","5","160_5","Birds","Tyranneutesstolzmanni",740111,9692336,-54.8401675609686,-2.78152311499997,"SFold"
"STM","160","9","160_9","Birds","Tyranneutesstolzmanni",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","165","1","165_1","Birds","Tyranneutesstolzmanni",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","165","2","165_2","Birds","Tyranneutesstolzmanni",721237,9685445,-55.0097643588173,-2.84412883136821,"PFbur"
"STM","165","4","165_4","Birds","Tyranneutesstolzmanni",720779,9689088,-55.0139388751932,-2.81119733798972,"PFlogbur"
"STM","165","6","165_6","Birds","Tyranneutesstolzmanni",719122,9687188,-55.0288098612335,-2.82840196152099,"PFbur"
"STM","199","3","199_3","Birds","Tyranneutesstolzmanni",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","199","6","199_6","Birds","Tyranneutesstolzmanni",743859,9680563,-54.8062697429415,-2.8878934478624,"SFold"
"STM","236","2","236_2","Birds","Tyranneutesstolzmanni",753605,9673967,-54.718521342743,-2.94734692341136,"PFlogbur"
"STM","236","3","236_3","Birds","Tyranneutesstolzmanni",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","260","1","260_1","Birds","Tyranneutesstolzmanni",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","3","260_3","Birds","Tyranneutesstolzmanni",733236,9665827,-54.901538782075,-3.02130243026878,"PFlogbur"
"STM","260","5","260_5","Birds","Tyranneutesstolzmanni",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","260","6","260_6","Birds","Tyranneutesstolzmanni",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","11","261_11","Birds","Tyranneutesstolzmanni",723074,9662010,-54.9928655170699,-3.05598730237222,"PFund"
"STM","261","12","261_12","Birds","Tyranneutesstolzmanni",723165,9668724,-54.9921588123777,-2.99528134523049,"PFlog"
"STM","261","2","261_2","Birds","Tyranneutesstolzmanni",725072,9662198,-54.9748989881093,-3.05425362301643,"PFlog"
"STM","261","4","261_4","Birds","Tyranneutesstolzmanni",725806,9667694,-54.9683902281958,-3.00454992368926,"PFlog"
"STM","261","6","261_6","Birds","Tyranneutesstolzmanni",723844,9667206,-54.9860271641535,-3.00899498554297,"PFlog"
"STM","261","7","261_7","Birds","Tyranneutesstolzmanni",724786,9669927,-54.9776005078643,-2.98437760276162,"PFlog"
"STM","261","8","261_8","Birds","Tyranneutesstolzmanni",721050,9665034,-55.0111194040393,-3.02867962755524,"PFund"
"STM","307","1","307_1","Birds","Tyranneutesstolzmanni",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","3","307_3","Birds","Tyranneutesstolzmanni",738194,9653759,-54.8567337236066,-3.13031788493662,"PFlogbur"
"STM","307","5","307_5","Birds","Tyranneutesstolzmanni",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","307","7","307_7","Birds","Tyranneutesstolzmanni",740242,9651902,-54.8382801214202,-3.1470682032797,"PFlogbur"
"STM","357","5","357_5","Birds","Tyranneutesstolzmanni",735596,9638733,-54.8798205275947,-3.26621263797858,"PFbur"
"STM","363","1","363_1","Birds","Tyranneutesstolzmanni",727762,9634861,-54.9502180854917,-3.30136703232739,"PFbur"
"STM","363","2","363_2","Birds","Tyranneutesstolzmanni",727196,9636742,-54.9553444095833,-3.28437104078331,"PFbur"
"STM","363","3","363_3","Birds","Tyranneutesstolzmanni",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","4","363_4","Birds","Tyranneutesstolzmanni",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","363","5","363_5","Birds","Tyranneutesstolzmanni",723984,9630941,-54.9841326695962,-3.3368790345185,"PFund"
"STM","363","6","363_6","Birds","Tyranneutesstolzmanni",727125,9631039,-54.9558773731694,-3.33593440572094,"PFund"
"STM","363","7","363_7","Birds","Tyranneutesstolzmanni",726636,9632799,-54.9603092231649,-3.32003100120141,"PFund"
"STM","363","8","363_8","Birds","Tyranneutesstolzmanni",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"STM","399","10","399_10","Birds","Tyranneutesstolzmanni",743614,9616792,-54.8072562137813,-3.46441108926054,"PFlogbur"
"STM","399","5","399_5","Birds","Tyranneutesstolzmanni",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","399","7","399_7","Birds","Tyranneutesstolzmanni",739702,9620667,-54.8425297241038,-3.42946021261033,"PFlog"
"STM","69","8","69_8","Birds","Tyranneutesstolzmanni",758553,9721830,-54.6748651792419,-2.51459174579397,"PFlog"
"STM","81","15","81_15","Birds","Tyranneutesstolzmanni",781706,9705956,-54.4664995842736,-2.65767507159097,"PFlog"
"STM","81","9","81_9","Birds","Tyranneutesstolzmanni",773766,9712153,-54.537972238125,-2.6018073243236,"PFlogbur"
"STM","ExtraSTM","2","ExtraSTM_2","Birds","Tyranneutesstolzmanni",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"STM","ExtraSTM","5","ExtraSTM_5","Birds","Tyranneutesstolzmanni",726945,9683880,-54.9584122135226,-2.85818834303032,"PFund"
"PGM","245","8","245_8","Trees","Unonopsisguatterioides",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","269","11","269_11","Trees","Unonopsisguatterioides",211926.74,9640545.44,-47.5920960095455,-3.24872047972924,"PFlog"
"PGM","269","6","269_6","Trees","Unonopsisguatterioides",209047.97,9647852.62,-47.6178126827569,-3.18261459238231,"PFlogbur"
"PGM","269","8","269_8","Trees","Unonopsisguatterioides",211456.03,9642036.06,-47.5962941817293,-3.23523781877465,"PFlogbur"
"PGM","274","3","274_3","Trees","Unonopsisguatterioides",235366.97,9639403.41,-47.3813321005731,-3.25956493415873,"PFlog"
"PGM","274","7","274_7","Trees","Unonopsisguatterioides",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","342","10","342_10","Trees","Unonopsisguatterioides",148061.87,9634925.33,-48.1663772552795,-3.29784327766982,"SFinter"
"PGM","443","2","443_2","Trees","Unonopsisguatterioides",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"STM","112","8","112_8","Trees","Unonopsisguatterioides",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","125","6","125_6","Trees","Unonopsisguatterioides",763169,9696303,-54.6329425149053,-2.74526429796153,"SFold"
"STM","125","9","125_9","Trees","Unonopsisguatterioides",770348,9689782,-54.5682895357699,-2.80407673563088,"PFlog"
"STM","129","2","129_2","Trees","Unonopsisguatterioides",748761,9695667,-54.7624552809406,-2.75126465454858,"PFlogbur"
"STM","157","2","157_2","Trees","Unonopsisguatterioides",781895,9686683,-54.4644336251382,-2.83186459389189,"PFlogbur"
"STM","160","9","160_9","Trees","Unonopsisguatterioides",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","199","3","199_3","Trees","Unonopsisguatterioides",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","236","2","236_2","Trees","Unonopsisguatterioides",753605,9673967,-54.718521342743,-2.94734692341136,"PFlogbur"
"STM","236","3","236_3","Trees","Unonopsisguatterioides",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","260","6","260_6","Trees","Unonopsisguatterioides",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","2","261_2","Trees","Unonopsisguatterioides",725072,9662198,-54.9748989881093,-3.05425362301643,"PFlog"
"STM","261","9","261_9","Trees","Unonopsisguatterioides",720643,9663785,-55.0147592633762,-3.03997932248163,"PFund"
"STM","307","1","307_1","Trees","Unonopsisguatterioides",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","2","307_2","Trees","Unonopsisguatterioides",738656,9650303,-54.8525146533619,-3.16155380563684,"PFlogbur"
"STM","307","7","307_7","Trees","Unonopsisguatterioides",740242,9651902,-54.8382801214202,-3.1470682032797,"PFlogbur"
"STM","363","4","363_4","Trees","Unonopsisguatterioides",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","399","5","399_5","Trees","Unonopsisguatterioides",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","99","8","99_8","Trees","Unonopsisguatterioides",763947,9701216,-54.6260358610169,-2.70084031420947,"SFinter"
"PGM","100","6","100_6","Trees","Vantaneaguianensis",180076.74,9697831.08,-47.8771026929851,-2.73033229146818,"PFlogbur"
